transaction_id,customer_id,market,boutique,channel,category,transaction_date,amount_local,currency,amount_eur,piece_exceptionnelle
TXN003531,CUST01897,France (siège),Cannes,En ligne,Joaillerie,2026-07-11,15749.18,EUR,15749.18,False
TXN003532,CUST01898,Moyen-Orient,Abu Dhabi,Événement privé,Accessoires & Parfums,2025-11-22,2097.09,AED,524.27,False
TXN003533,CUST01898,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2026-05-08,3277.98,AED,819.5,False
TXN003534,CUST01899,USA,Bal Harbour,Boutique,Joaillerie,2026-05-09,16569.66,USD,15244.09,False
TXN003535,CUST01900,Chine,Shanghai,En ligne,Accessoires & Parfums,2025-04-13,6269.91,CNY,815.09,False
TXN003536,CUST01900,Chine,Shanghai,Boutique,Accessoires & Parfums,2025-09-22,5107.48,CNY,663.97,False
TXN003537,CUST01900,Chine,Shanghai,En ligne,Horlogerie,2026-03-08,227964.24,CNY,29635.35,False
TXN003538,CUST01901,USA,Beverly Hills,Boutique,Accessoires & Parfums,2026-04-01,1050.47,USD,966.43,False
TXN003539,CUST01902,USA,New York 5th Ave,En ligne,Accessoires & Parfums,2025-03-18,703.76,USD,647.46,False
TXN003540,CUST01902,USA,New York 5th Ave,En ligne,Mariage,2025-10-08,10447.73,USD,9611.91,False
TXN003541,CUST01902,USA,New York 5th Ave,Boutique,Horlogerie,2026-03-12,34230.58,USD,31492.14,False
TXN003542,CUST01903,USA,Bal Harbour,Boutique,Joaillerie,2026-03-19,20163.56,USD,18550.48,False
TXN003543,CUST01903,USA,Bal Harbour,En ligne,Mariage,2026-06-22,16484.1,USD,15165.38,False
TXN003544,CUST01904,USA,New York 5th Ave,En ligne,Accessoires & Parfums,2025-09-01,852.55,USD,784.35,False
TXN003545,CUST01904,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2026-02-23,303.64,USD,279.35,False
TXN003546,CUST01905,USA,Beverly Hills,Boutique,Joaillerie,2025-09-24,12531.29,USD,11528.79,False
TXN003547,CUST01905,USA,Beverly Hills,Événement privé,Mariage,2026-03-27,7576.12,USD,6970.03,False
TXN003548,CUST01906,France (siège),Cannes,Boutique,Accessoires & Parfums,2026-04-17,784.06,EUR,784.06,False
TXN003549,CUST01907,France (siège),Cannes,En ligne,Joaillerie,2026-06-03,13309.47,EUR,13309.47,False
TXN003550,CUST01908,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-03-20,3221.61,AED,805.4,False
TXN003551,CUST01909,Moyen-Orient,Dubaï Mall,En ligne,Horlogerie,2025-03-05,137241.52,AED,34310.38,False
TXN003552,CUST01910,France (siège),Paris Vendôme,Boutique,Joaillerie,2026-02-17,19218.78,EUR,19218.78,False
TXN003553,CUST01910,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2026-07-16,799.53,EUR,799.53,False
TXN003554,CUST01911,Chine,Hong Kong,En ligne,Accessoires & Parfums,2025-08-11,6442.17,CNY,837.48,False
TXN003555,CUST01911,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-01-14,9943.91,CNY,1292.71,False
TXN003556,CUST01911,Chine,Hong Kong,Boutique,Joaillerie,2026-06-07,92949.24,CNY,12083.4,False
TXN003557,CUST01912,France (siège),Paris Vendôme,Boutique,Mariage,2026-03-19,11085.41,EUR,11085.41,False
TXN003558,CUST01913,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-07-30,198667.74,JPY,1231.74,False
TXN003559,CUST01915,Chine,Shanghai,Événement privé,Joaillerie,2025-06-19,93290.89,CNY,12127.82,False
TXN003560,CUST01915,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-01-21,8377.14,CNY,1089.03,False
TXN003561,CUST01915,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-07-08,7740.5,CNY,1006.26,False
TXN003562,CUST01916,Chine,Shanghai,Événement privé,Joaillerie,2026-06-29,169841.97,CNY,22079.46,False
TXN003563,CUST01917,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-05-29,6260.84,CNY,813.91,False
TXN003564,CUST01918,Moyen-Orient,Dubaï Mall,Événement privé,Accessoires & Parfums,2025-01-16,4564.03,AED,1141.01,False
TXN003565,CUST01918,Moyen-Orient,Dubaï Mall,En ligne,Joaillerie,2025-05-18,82134.86,AED,20533.71,False
TXN003566,CUST01919,Chine,Hong Kong,Boutique,Accessoires & Parfums,2025-03-17,3318.03,CNY,431.34,False
TXN003567,CUST01919,Chine,Hong Kong,Boutique,Accessoires & Parfums,2025-09-21,5689.33,CNY,739.61,False
TXN003568,CUST01919,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-03-12,5828.42,CNY,757.69,False
TXN003569,CUST01920,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2025-08-19,2745.58,AED,686.4,False
TXN003570,CUST01920,Moyen-Orient,Dubaï Mall,Boutique,Joaillerie,2026-02-06,52878.26,AED,13219.57,False
TXN003571,CUST01920,Moyen-Orient,Dubaï Mall,En ligne,Accessoires & Parfums,2026-07-30,3124.92,AED,781.23,False
TXN003572,CUST01921,Chine,Shanghai,Boutique,Accessoires & Parfums,2026-01-12,4156.83,CNY,540.39,False
TXN003573,CUST01921,Chine,Shanghai,Boutique,Mariage,2026-05-04,79551.27,CNY,10341.66,False
TXN003574,CUST01922,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2025-12-27,3625.84,AED,906.46,False
TXN003575,CUST01922,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-05-12,3081.62,AED,770.41,False
TXN003576,CUST01923,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2025-02-28,2905.4,AED,726.35,False
TXN003577,CUST01923,Moyen-Orient,Abu Dhabi,En ligne,Horlogerie,2025-08-15,122072.76,AED,30518.19,False
TXN003578,CUST01924,Japon,Osaka,En ligne,Mariage,2025-05-08,1781267.64,JPY,11043.86,False
TXN003579,CUST01924,Japon,Osaka,Boutique,Joaillerie,2025-10-16,2657535.54,JPY,16476.72,False
TXN003580,CUST01924,Japon,Osaka,Événement privé,Accessoires & Parfums,2026-03-11,89522.29,JPY,555.04,False
TXN003581,CUST01924,Japon,Osaka,Boutique,Joaillerie,2026-07-13,1930581.61,JPY,11969.61,False
TXN003582,CUST01925,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-03-03,35615.06,AED,8903.77,False
TXN003583,CUST01925,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-10-01,78911.79,AED,19727.95,False
TXN003584,CUST01925,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2026-03-10,31262.67,AED,7815.67,False
TXN003585,CUST01926,Chine,Pékin,En ligne,Mariage,2026-07-30,93927.02,CNY,12210.51,False
TXN003586,CUST01927,USA,Beverly Hills,En ligne,Mariage,2025-03-08,10749.86,USD,9889.87,False
TXN003587,CUST01927,USA,Beverly Hills,Boutique,Joaillerie,2025-08-03,25123.24,USD,23113.38,False
TXN003588,CUST01927,USA,Beverly Hills,Événement privé,Mariage,2026-01-04,13912.23,USD,12799.25,False
TXN003589,CUST01927,USA,Beverly Hills,Boutique,Accessoires & Parfums,2026-06-18,1141.05,USD,1049.77,False
TXN003590,CUST01928,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-04-23,6134.64,CNY,797.5,False
TXN003591,CUST01929,USA,New York 5th Ave,Boutique,Joaillerie,2026-05-11,8922.67,USD,8208.86,False
TXN003592,CUST01930,Japon,Tokyo Ginza,En ligne,Accessoires & Parfums,2025-05-12,102717.09,JPY,636.85,False
TXN003593,CUST01930,Japon,Tokyo Ginza,Événement privé,Joaillerie,2025-11-19,1769456.53,JPY,10970.63,False
TXN003594,CUST01930,Japon,Tokyo Ginza,Boutique,Joaillerie,2026-04-12,2785319.53,JPY,17268.98,False
TXN003595,CUST01931,France (siège),Paris Vendôme,Boutique,Mariage,2026-06-09,8717.09,EUR,8717.09,False
TXN003596,CUST01932,Chine,Shanghai,En ligne,Joaillerie,2026-06-27,78486.08,CNY,10203.19,False
TXN003597,CUST01933,France (siège),Cannes,Boutique,Haute Joaillerie,2025-07-30,96147.19,EUR,96147.19,False
TXN003598,CUST01934,Chine,Pékin,Événement privé,Joaillerie,2025-04-20,115128.3,CNY,14966.68,False
TXN003599,CUST01934,Chine,Pékin,Boutique,Accessoires & Parfums,2025-10-03,3039.51,CNY,395.14,False
TXN003600,CUST01934,Chine,Pékin,Boutique,Horlogerie,2026-02-24,270485.88,CNY,35163.16,False
TXN003601,CUST01934,Chine,Pékin,Boutique,Accessoires & Parfums,2026-07-29,7255.01,CNY,943.15,False
TXN003602,CUST01935,Japon,Osaka,En ligne,Accessoires & Parfums,2025-10-27,185160.38,JPY,1147.99,False
TXN003603,CUST01935,Japon,Osaka,Événement privé,Joaillerie,2025-12-26,4018177.83,JPY,24912.7,False
TXN003604,CUST01935,Japon,Osaka,Boutique,Joaillerie,2026-04-21,4292797.8,JPY,26615.35,False
TXN003605,CUST01936,USA,Bal Harbour,Événement privé,Joaillerie,2025-11-24,14425.72,USD,13271.66,False
TXN003606,CUST01936,USA,Bal Harbour,Boutique,Mariage,2026-05-04,13045.18,USD,12001.57,False
TXN003607,CUST01937,USA,New York 5th Ave,Événement privé,Accessoires & Parfums,2025-02-21,768.63,USD,707.14,False
TXN003608,CUST01937,USA,New York 5th Ave,Boutique,Haute Joaillerie,2025-08-26,86832.64,USD,79886.02,False
TXN003609,CUST01938,France (siège),Paris Vendôme,En ligne,Haute Joaillerie,2025-09-18,152468.29,EUR,152468.29,False
TXN003610,CUST01938,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2026-01-14,1078.18,EUR,1078.18,False
TXN003611,CUST01938,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2026-05-27,1168.43,EUR,1168.43,False
TXN003612,CUST01939,France (siège),Cannes,Boutique,Joaillerie,2026-02-08,23170.27,EUR,23170.27,False
TXN003613,CUST01939,France (siège),Cannes,Événement privé,Accessoires & Parfums,2026-05-17,1073.81,EUR,1073.81,False
TXN003614,CUST01940,Chine,Shanghai,Boutique,Accessoires & Parfums,2026-02-19,4824.19,CNY,627.15,False
TXN003615,CUST01941,Japon,Tokyo Ginza,En ligne,Accessoires & Parfums,2026-03-26,103145.7,JPY,639.5,False
TXN003616,CUST01942,Japon,Osaka,Boutique,Accessoires & Parfums,2025-06-13,145907.18,JPY,904.62,False
TXN003617,CUST01942,Japon,Osaka,En ligne,Mariage,2025-11-24,941225.74,JPY,5835.6,False
TXN003618,CUST01942,Japon,Osaka,Boutique,Accessoires & Parfums,2026-04-17,140381.82,JPY,870.37,False
TXN003619,CUST01943,Japon,Osaka,Événement privé,Horlogerie,2025-05-15,2241099.46,JPY,13894.82,False
TXN003620,CUST01945,USA,Bal Harbour,Boutique,Joaillerie,2025-12-16,15801.1,USD,14537.01,False
TXN003621,CUST01946,France (siège),Paris Champs-Élysées,Boutique,Mariage,2025-11-29,17365.44,EUR,17365.44,False
TXN003622,CUST01946,France (siège),Paris Champs-Élysées,Boutique,Joaillerie,2026-03-12,6584.27,EUR,6584.27,False
TXN003623,CUST01946,France (siège),Paris Champs-Élysées,En ligne,Haute Joaillerie,2026-05-12,164033.81,EUR,164033.81,False
TXN003624,CUST01947,Moyen-Orient,Abu Dhabi,En ligne,Horlogerie,2026-01-26,107720.46,AED,26930.12,False
TXN003625,CUST01948,France (siège),Paris Champs-Élysées,Événement privé,Accessoires & Parfums,2025-08-09,574.41,EUR,574.41,False
TXN003626,CUST01948,France (siège),Paris Champs-Élysées,En ligne,Horlogerie,2026-02-12,19749.39,EUR,19749.39,False
TXN003627,CUST01948,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2026-07-01,731.92,EUR,731.92,False
TXN003628,CUST01949,Chine,Pékin,Boutique,Accessoires & Parfums,2026-02-08,2477.07,CNY,322.02,False
TXN003629,CUST01949,Chine,Pékin,Boutique,Accessoires & Parfums,2026-07-02,4769.87,CNY,620.08,False
TXN003630,CUST01950,Chine,Pékin,Boutique,Accessoires & Parfums,2026-02-20,12109.49,CNY,1574.23,False
TXN003631,CUST01950,Chine,Pékin,Boutique,Accessoires & Parfums,2026-07-08,7670.73,CNY,997.2,False
TXN003632,CUST01951,Chine,Pékin,Événement privé,Accessoires & Parfums,2025-07-27,6698.84,CNY,870.85,False
TXN003633,CUST01951,Chine,Pékin,Boutique,Joaillerie,2026-02-07,265747.19,CNY,34547.13,False
TXN003634,CUST01951,Chine,Pékin,En ligne,Joaillerie,2026-07-22,200122.83,CNY,26015.97,False
TXN003635,CUST01952,USA,Bal Harbour,Boutique,Joaillerie,2025-07-16,20264.91,USD,18643.72,False
TXN003636,CUST01952,USA,Bal Harbour,Boutique,Joaillerie,2025-11-22,17238.94,USD,15859.83,False
TXN003637,CUST01952,USA,Bal Harbour,En ligne,Joaillerie,2026-03-21,14530.55,USD,13368.1,False
TXN003638,CUST01954,Japon,Osaka,Boutique,Joaillerie,2025-10-07,2358434.29,JPY,14622.29,False
TXN003639,CUST01954,Japon,Osaka,Boutique,Joaillerie,2026-03-06,3367860.77,JPY,20880.74,False
TXN003640,CUST01954,Japon,Osaka,Boutique,Accessoires & Parfums,2026-07-23,153452.9,JPY,951.41,False
TXN003641,CUST01955,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2026-06-11,4220.91,AED,1055.23,False
TXN003642,CUST01956,Japon,Tokyo Ginza,Boutique,Horlogerie,2025-04-27,5731053.9,JPY,35532.53,False
TXN003643,CUST01956,Japon,Tokyo Ginza,Boutique,Haute Joaillerie,2025-08-24,22512555.4,JPY,139577.84,False
TXN003644,CUST01956,Japon,Tokyo Ginza,En ligne,Accessoires & Parfums,2025-12-10,299831.51,JPY,1858.96,False
TXN003645,CUST01956,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-04-11,142416.39,JPY,882.98,False
TXN003646,CUST01957,USA,Beverly Hills,Boutique,Haute Joaillerie,2025-05-27,175249.61,USD,161229.64,False
TXN003647,CUST01957,USA,Beverly Hills,En ligne,Joaillerie,2025-10-21,18600.37,USD,17112.34,False
TXN003648,CUST01957,USA,Beverly Hills,En ligne,Joaillerie,2026-02-18,13340.87,USD,12273.6,False
TXN003649,CUST01957,USA,Beverly Hills,Boutique,Accessoires & Parfums,2026-07-03,1111.74,USD,1022.81,False
TXN003650,CUST01958,Chine,Hong Kong,Boutique,Haute Joaillerie,2026-03-06,820477.11,CNY,106662.02,False
TXN003651,CUST01958,Chine,Hong Kong,Boutique,Horlogerie,2026-07-22,241092.24,CNY,31341.99,False
TXN003652,CUST01959,Chine,Shanghai,Boutique,Joaillerie,2025-11-27,161366.69,CNY,20977.67,False
TXN003653,CUST01959,Chine,Shanghai,Boutique,Mariage,2026-03-16,173641.86,CNY,22573.44,False
TXN003654,CUST01959,Chine,Shanghai,Événement privé,Mariage,2026-07-17,104876.47,CNY,13633.94,False
TXN003655,CUST01960,Chine,Shanghai,Boutique,Mariage,2025-02-17,121212.86,CNY,15757.67,False
TXN003656,CUST01960,Chine,Shanghai,Boutique,Horlogerie,2025-06-28,311922.19,CNY,40549.88,False
TXN003657,CUST01960,Chine,Shanghai,Boutique,Mariage,2025-11-15,114235.94,CNY,14850.67,False
TXN003658,CUST01960,Chine,Shanghai,Boutique,Accessoires & Parfums,2026-03-03,9134.38,CNY,1187.47,False
TXN003659,CUST01960,Chine,Shanghai,Boutique,Joaillerie,2026-07-10,132974.63,CNY,17286.7,False
TXN003660,CUST01961,USA,Bal Harbour,En ligne,Haute Joaillerie,2025-11-01,103047.7,USD,94803.88,False
TXN003661,CUST01961,USA,Bal Harbour,Boutique,Haute Joaillerie,2026-03-20,132449.39,USD,121853.44,False
TXN003662,CUST01962,Chine,Hong Kong,Boutique,Joaillerie,2025-06-19,137946.58,CNY,17933.05,False
TXN003663,CUST01962,Chine,Hong Kong,Boutique,Accessoires & Parfums,2025-10-27,4451.23,CNY,578.66,False
TXN003664,CUST01962,Chine,Hong Kong,En ligne,Horlogerie,2026-02-10,297641.93,CNY,38693.45,False
TXN003665,CUST01962,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-06-10,7925.48,CNY,1030.31,False
TXN003666,CUST01963,Chine,Pékin,Événement privé,Accessoires & Parfums,2025-10-07,9882.1,CNY,1284.67,False
TXN003667,CUST01963,Chine,Pékin,En ligne,Accessoires & Parfums,2026-03-23,2002.52,CNY,260.33,False
TXN003668,CUST01964,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2026-02-05,2164.04,AED,541.01,False
TXN003669,CUST01965,France (siège),Cannes,En ligne,Horlogerie,2025-12-23,32533.16,EUR,32533.16,False
TXN003670,CUST01966,Japon,Tokyo Ginza,En ligne,Horlogerie,2025-10-01,5715020.51,JPY,35433.13,False
TXN003671,CUST01966,Japon,Tokyo Ginza,Boutique,Joaillerie,2026-02-10,1594227.03,JPY,9884.21,False
TXN003672,CUST01966,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-06-26,176008.0,JPY,1091.25,False
TXN003673,CUST01968,Chine,Pékin,Événement privé,Accessoires & Parfums,2025-04-26,5776.01,CNY,750.88,False
TXN003674,CUST01968,Chine,Pékin,Boutique,Mariage,2025-09-01,78402.46,CNY,10192.32,False
TXN003675,CUST01968,Chine,Pékin,Boutique,Mariage,2026-02-06,142919.56,CNY,18579.54,False
TXN003676,CUST01968,Chine,Pékin,En ligne,Accessoires & Parfums,2026-06-09,8074.3,CNY,1049.66,False
TXN003677,CUST01969,Moyen-Orient,Abu Dhabi,Boutique,Mariage,2025-06-22,53221.51,AED,13305.38,False
TXN003678,CUST01969,Moyen-Orient,Abu Dhabi,Événement privé,Accessoires & Parfums,2025-12-05,1237.9,AED,309.47,False
TXN003679,CUST01969,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-06-02,5281.6,AED,1320.4,False
TXN003680,CUST01970,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-08-20,62441.91,AED,15610.48,False
TXN003681,CUST01971,Chine,Shanghai,Boutique,Mariage,2026-07-15,67293.6,CNY,8748.17,False
TXN003682,CUST01972,Chine,Shanghai,Boutique,Joaillerie,2025-01-14,144419.31,CNY,18774.51,False
TXN003683,CUST01972,Chine,Shanghai,Boutique,Accessoires & Parfums,2025-06-14,7029.77,CNY,913.87,False
TXN003684,CUST01973,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-04-26,3112.82,AED,778.2,False
TXN003685,CUST01973,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-07-30,3475.32,AED,868.83,False
TXN003686,CUST01974,Moyen-Orient,Dubaï Mall,Boutique,Mariage,2025-10-03,30699.32,AED,7674.83,False
TXN003687,CUST01974,Moyen-Orient,Dubaï Mall,En ligne,Mariage,2026-04-06,59817.91,AED,14954.48,False
TXN003688,CUST01975,USA,New York 5th Ave,Boutique,Haute Joaillerie,2025-11-23,93996.09,USD,86476.4,False
TXN003689,CUST01975,USA,New York 5th Ave,Boutique,Horlogerie,2026-03-30,24803.49,USD,22819.21,False
TXN003690,CUST01976,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2025-03-28,73851.83,AED,18462.96,False
TXN003691,CUST01976,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2025-10-06,42009.91,AED,10502.48,False
TXN003692,CUST01976,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2026-03-09,2217.34,AED,554.33,False
TXN003693,CUST01977,Chine,Hong Kong,En ligne,Joaillerie,2026-07-12,167202.07,CNY,21736.27,False
TXN003694,CUST01978,USA,New York 5th Ave,Événement privé,Horlogerie,2025-03-31,41156.45,USD,37863.94,False
TXN003695,CUST01978,USA,New York 5th Ave,En ligne,Accessoires & Parfums,2025-07-05,1130.54,USD,1040.09,False
TXN003696,CUST01978,USA,New York 5th Ave,En ligne,Joaillerie,2025-11-26,12123.47,USD,11153.59,False
TXN003697,CUST01978,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2026-04-01,991.28,USD,911.98,False
TXN003698,CUST01978,USA,New York 5th Ave,Boutique,Haute Joaillerie,2026-07-26,111464.51,USD,102547.35,False
TXN003699,CUST01979,France (siège),Paris Vendôme,Boutique,Joaillerie,2025-07-10,25461.53,EUR,25461.53,False
TXN003700,CUST01979,France (siège),Paris Vendôme,Boutique,Haute Joaillerie,2025-08-30,45336.07,EUR,45336.07,False
TXN003701,CUST01979,France (siège),Paris Vendôme,Événement privé,Mariage,2025-11-22,23436.61,EUR,23436.61,False
TXN003702,CUST01979,France (siège),Paris Vendôme,Événement privé,Mariage,2026-01-31,17350.45,EUR,17350.45,False
TXN003703,CUST01979,France (siège),Paris Vendôme,En ligne,Joaillerie,2026-05-10,35921.33,EUR,35921.33,False
TXN003704,CUST01979,France (siège),Paris Vendôme,Événement privé,Joaillerie,2026-07-07,25806.08,EUR,25806.08,False
TXN003705,CUST01980,Chine,Hong Kong,Événement privé,Joaillerie,2025-11-12,137359.42,CNY,17856.72,False
TXN003706,CUST01980,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-03-16,5082.97,CNY,660.79,False
TXN003707,CUST01980,Chine,Hong Kong,Événement privé,Horlogerie,2026-07-07,324213.18,CNY,42147.71,False
TXN003708,CUST01981,Japon,Tokyo Ginza,Boutique,Horlogerie,2025-07-21,4245952.42,JPY,26324.91,False
TXN003709,CUST01981,Japon,Tokyo Ginza,Boutique,Joaillerie,2026-01-06,2480641.72,JPY,15379.98,False
TXN003710,CUST01982,USA,Bal Harbour,En ligne,Haute Joaillerie,2025-03-16,46889.46,USD,43138.31,False
TXN003711,CUST01982,USA,Bal Harbour,Événement privé,Horlogerie,2025-08-11,22206.8,USD,20430.26,False
TXN003712,CUST01982,USA,Bal Harbour,Boutique,Mariage,2026-02-07,13550.92,USD,12466.85,False
TXN003713,CUST01982,USA,Bal Harbour,Boutique,Accessoires & Parfums,2026-07-10,622.13,USD,572.36,False
TXN003714,CUST01983,USA,New York 5th Ave,Boutique,Horlogerie,2025-12-27,52121.57,USD,47951.84,False
TXN003715,CUST01983,USA,New York 5th Ave,Boutique,Mariage,2026-07-03,15365.42,USD,14136.19,False
TXN003716,CUST01984,Chine,Pékin,Événement privé,Accessoires & Parfums,2025-12-10,12662.73,CNY,1646.15,False
TXN003717,CUST01984,Chine,Pékin,Boutique,Mariage,2026-03-20,148432.7,CNY,19296.25,False
TXN003718,CUST01984,Chine,Pékin,Boutique,Mariage,2026-07-07,121361.44,CNY,15776.99,False
TXN003719,CUST01986,France (siège),Cannes,En ligne,Accessoires & Parfums,2025-11-21,584.78,EUR,584.78,False
TXN003720,CUST01986,France (siège),Cannes,Boutique,Haute Joaillerie,2026-06-12,98312.66,EUR,98312.66,False
TXN003721,CUST01987,Moyen-Orient,Dubaï Mall,En ligne,Joaillerie,2026-07-18,51779.67,AED,12944.92,False
TXN003722,CUST01988,USA,Bal Harbour,Boutique,Joaillerie,2026-01-24,14188.45,USD,13053.37,False
TXN003723,CUST01989,Japon,Osaka,Boutique,Accessoires & Parfums,2025-06-25,171461.28,JPY,1063.06,False
TXN003724,CUST01989,Japon,Osaka,Boutique,Accessoires & Parfums,2026-01-03,119376.56,JPY,740.13,False
TXN003725,CUST01989,Japon,Osaka,Boutique,Horlogerie,2026-05-19,4420899.45,JPY,27409.58,False
TXN003726,CUST01990,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-07-22,5656.07,CNY,735.29,False
TXN003727,CUST01991,Japon,Osaka,En ligne,Accessoires & Parfums,2025-12-10,218587.1,JPY,1355.24,False
TXN003728,CUST01991,Japon,Osaka,En ligne,Horlogerie,2026-04-03,6689812.45,JPY,41476.84,False
TXN003729,CUST01992,France (siège),Paris Vendôme,En ligne,Mariage,2025-08-17,17427.39,EUR,17427.39,False
TXN003730,CUST01992,France (siège),Paris Vendôme,Boutique,Horlogerie,2026-01-14,34242.92,EUR,34242.92,False
TXN003731,CUST01992,France (siège),Paris Vendôme,Événement privé,Mariage,2026-07-17,10187.16,EUR,10187.16,False
TXN003732,CUST01993,USA,Bal Harbour,Boutique,Joaillerie,2025-05-01,19280.83,USD,17738.36,False
TXN003733,CUST01993,USA,Bal Harbour,En ligne,Accessoires & Parfums,2025-11-09,732.85,USD,674.22,False
TXN003734,CUST01994,Chine,Hong Kong,Boutique,Joaillerie,2025-04-23,106298.41,CNY,13818.79,False
TXN003735,CUST01994,Chine,Hong Kong,En ligne,Joaillerie,2025-10-05,76555.68,CNY,9952.24,False
TXN003736,CUST01994,Chine,Hong Kong,En ligne,Accessoires & Parfums,2026-03-29,5212.6,CNY,677.64,False
