customer_id,market,boutique_reference,acquisition_channel,first_purchase_date,tier,lifetime_transactions,lifetime_spend_eur,omnichannel,is_active_last_6m
CUST02409,Chine,Shanghai,Boutique (walk-in),2025-02-13,Client fidèle,3,33285.9,True,True
CUST02410,Chine,Shanghai,Boutique (walk-in),2025-12-15,Découverte,1,12226.3,False,True
CUST02411,Chine,Pékin,Recommandation VIC,2026-03-31,Découverte,0,0.0,False,False
CUST02412,USA,New York 5th Ave,Digital / en ligne,2025-11-22,VIC,1,120385.57,False,True
CUST02413,France (siège),Paris Vendôme,Boutique (walk-in),2025-04-18,Client fidèle,2,42351.52,True,True
CUST02414,USA,New York 5th Ave,Boutique (walk-in),2026-01-10,Client fidèle,1,33772.32,False,False
CUST02415,Chine,Shanghai,Événement privé,2025-12-22,VIC,1,104516.45,False,True
CUST02416,USA,Bal Harbour,Digital / en ligne,2026-04-15,Découverte,0,0.0,False,False
CUST02417,Chine,Pékin,Boutique (walk-in),2025-02-14,Client fidèle,3,50900.22,True,True
CUST02418,Chine,Pékin,Recommandation VIC,2026-01-08,VIC,1,71086.38,False,True
CUST02419,France (siège),Paris Vendôme,Boutique (walk-in),2024-11-05,VIC,3,115803.94,True,True
CUST02420,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-11-12,Client fidèle,1,22670.25,False,True
CUST02421,USA,Beverly Hills,Digital / en ligne,2025-04-27,VIC,3,175488.01,True,True
CUST02422,USA,New York 5th Ave,Boutique (walk-in),2024-12-01,Client fidèle,3,43921.79,True,True
CUST02423,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2024-12-26,Découverte,3,15667.24,False,True
CUST02424,Japon,Tokyo Ginza,Recommandation VIC,2026-03-12,Découverte,0,0.0,False,False
CUST02425,France (siège),Cannes,Recommandation VIC,2025-06-01,Découverte,3,16291.55,True,True
CUST02426,Japon,Osaka,Digital / en ligne,2026-01-04,Découverte,1,5523.14,False,True
CUST02427,Japon,Osaka,Boutique (walk-in),2025-06-24,Découverte,2,1680.56,True,True
CUST02428,Chine,Shanghai,Digital / en ligne,2025-04-25,VIC,3,79583.81,True,True
CUST02429,Japon,Osaka,Digital / en ligne,2026-03-27,Découverte,0,0.0,False,False
CUST02430,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-03-23,VIC,3,171740.31,True,False
CUST02431,USA,Beverly Hills,Recommandation VIC,2025-10-13,Client fidèle,2,28571.47,True,True
CUST02432,Chine,Hong Kong,Recommandation VIC,2025-02-08,Client fidèle,3,51032.97,True,True
CUST02433,USA,Beverly Hills,Recommandation VIC,2026-01-07,Découverte,1,505.58,False,True
CUST02434,France (siège),Paris Champs-Élysées,Recommandation VIC,2024-09-26,Client fidèle,4,49421.38,True,True
CUST02435,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2024-09-08,Client fidèle,4,45667.44,True,True
CUST02436,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-02-08,Client fidèle,3,51354.65,True,True
CUST02437,France (siège),Cannes,Boutique (walk-in),2025-10-30,Découverte,1,12827.88,False,True
CUST02438,France (siège),Cannes,Boutique (walk-in),2024-10-30,Découverte,1,854.08,False,False
CUST02439,Chine,Hong Kong,Digital / en ligne,2025-02-20,Client fidèle,4,21093.24,False,True
CUST02440,France (siège),Paris Vendôme,Recommandation VIC,2024-12-09,Client fidèle,2,19126.76,True,False
CUST02441,Japon,Tokyo Ginza,Digital / en ligne,2026-04-15,Découverte,0,0.0,False,False
CUST02442,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2026-04-17,Découverte,0,0.0,False,False
CUST02443,France (siège),Paris Vendôme,Boutique (walk-in),2026-04-08,Découverte,0,0.0,False,False
CUST02444,USA,Bal Harbour,Digital / en ligne,2025-12-11,Découverte,1,773.12,False,False
CUST02445,Japon,Tokyo Ginza,Événement privé,2025-07-10,Découverte,2,16357.26,False,True
CUST02446,Japon,Osaka,Recommandation VIC,2025-08-02,Découverte,1,17035.46,False,False
CUST02447,USA,Beverly Hills,Recommandation VIC,2025-04-25,Client fidèle,2,35947.66,True,True
CUST02448,Japon,Osaka,Recommandation VIC,2025-08-09,VIC,2,100908.66,False,False
CUST02449,France (siège),Paris Vendôme,Digital / en ligne,2025-02-23,Découverte,2,2144.42,True,False
CUST02450,France (siège),Cannes,Événement privé,2024-10-19,VIC,4,106520.66,False,False
CUST02451,Japon,Osaka,Digital / en ligne,2025-07-26,Découverte,2,13079.07,False,True
CUST02452,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-02-21,Client fidèle,3,26703.75,True,True
CUST02453,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-09-26,Client fidèle,2,41389.81,True,True
CUST02454,Japon,Osaka,Événement privé,2025-08-02,Client fidèle,2,41993.39,True,True
CUST02455,USA,Beverly Hills,Recommandation VIC,2024-09-15,Découverte,1,792.38,False,False
CUST02456,France (siège),Paris Champs-Élysées,Digital / en ligne,2025-03-08,VIC,3,113449.72,False,False
CUST02457,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-08-09,Client fidèle,2,32202.94,True,True
CUST02458,France (siège),Paris Vendôme,Digital / en ligne,2025-11-17,Découverte,1,13144.34,False,True
CUST02459,Japon,Tokyo Ginza,Boutique (walk-in),2025-07-21,Découverte,2,13081.42,False,True
CUST02460,Chine,Pékin,Événement privé,2026-01-14,Découverte,1,774.64,False,False
CUST02461,USA,Bal Harbour,Recommandation VIC,2025-03-16,Client fidèle,3,45616.5,False,True
CUST02462,Chine,Pékin,Digital / en ligne,2025-11-26,Découverte,1,1035.15,False,True
CUST02463,France (siège),Cannes,Digital / en ligne,2026-03-06,Découverte,1,15110.84,False,True
CUST02464,Chine,Hong Kong,Boutique (walk-in),2024-12-18,VIC,3,109709.21,True,True
CUST02465,France (siège),Paris Vendôme,Digital / en ligne,2025-12-29,Découverte,1,864.36,False,True
CUST02466,Japon,Osaka,Recommandation VIC,2025-10-07,Découverte,1,10986.05,False,False
CUST02467,France (siège),Cannes,Boutique (walk-in),2025-09-09,Découverte,1,14983.57,False,False
CUST02468,USA,New York 5th Ave,Boutique (walk-in),2026-01-26,Découverte,1,471.82,False,True
CUST02469,Moyen-Orient,Abu Dhabi,Événement privé,2025-03-04,Client fidèle,3,34249.82,True,True
CUST02470,Chine,Pékin,Digital / en ligne,2025-06-11,Client fidèle,2,31488.99,False,True
CUST02471,USA,Bal Harbour,Digital / en ligne,2026-03-31,Découverte,0,0.0,False,False
CUST02472,France (siège),Paris Vendôme,Boutique (walk-in),2024-09-18,Découverte,2,1375.73,False,False
CUST02473,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-06-20,Découverte,2,8949.98,False,True
CUST02474,USA,Beverly Hills,Événement privé,2024-11-14,VIC,3,96189.95,True,True
CUST02475,Chine,Pékin,Événement privé,2025-04-21,Client fidèle,3,33104.8,True,True
CUST02476,France (siège),Cannes,Boutique (walk-in),2026-04-08,Découverte,0,0.0,False,False
CUST02477,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2026-01-11,Découverte,1,832.59,False,True
CUST02478,Chine,Shanghai,Événement privé,2026-02-03,Découverte,1,705.84,False,True
CUST02479,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-03-11,Découverte,1,1102.51,False,False
CUST02480,USA,Beverly Hills,Boutique (walk-in),2024-12-10,VIC,4,150677.5,True,True
CUST02481,Japon,Osaka,Recommandation VIC,2026-03-03,Découverte,0,0.0,False,False
CUST02482,France (siège),Paris Vendôme,Recommandation VIC,2024-11-11,Découverte,3,10792.73,False,True
CUST02483,USA,Beverly Hills,Boutique (walk-in),2025-12-05,VIC,1,96908.18,False,True
CUST02484,Chine,Hong Kong,Recommandation VIC,2026-02-24,Découverte,1,12374.25,False,True
CUST02485,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-12-24,Découverte,1,12934.57,False,False
CUST02486,Chine,Pékin,Recommandation VIC,2025-01-15,VIC,3,86882.74,True,True
CUST02487,Chine,Shanghai,Boutique (walk-in),2025-01-02,Découverte,4,12882.36,False,True
CUST02488,Chine,Shanghai,Digital / en ligne,2025-07-07,VIC,2,150959.22,True,True
CUST02489,Japon,Osaka,Recommandation VIC,2025-10-01,Client fidèle,2,22840.67,True,True
CUST02490,France (siège),Paris Champs-Élysées,Événement privé,2025-01-20,Client fidèle,3,57991.25,False,True
CUST02491,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-02-02,VIC,6,102443.75,True,True
CUST02492,USA,Beverly Hills,Boutique (walk-in),2026-04-11,Découverte,0,0.0,False,False
CUST02493,USA,Beverly Hills,Boutique (walk-in),2025-09-23,Client fidèle,1,24379.24,False,True
CUST02494,Chine,Hong Kong,Boutique (walk-in),2025-12-22,Découverte,1,7554.32,False,True
CUST02495,France (siège),Paris Vendôme,Recommandation VIC,2025-05-03,Découverte,2,7534.79,False,False
CUST02496,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-08-05,Client fidèle,2,22304.7,True,True
CUST02497,France (siège),Paris Vendôme,Boutique (walk-in),2025-07-23,Client fidèle,2,35150.44,True,True
CUST02498,Moyen-Orient,Dubaï Mall,Événement privé,2025-03-07,Client fidèle,2,28411.64,True,True
CUST02499,Moyen-Orient,Abu Dhabi,Événement privé,2025-11-20,Découverte,1,817.0,False,True
CUST02500,Chine,Pékin,Recommandation VIC,2024-10-10,VIC,1,193131.36,False,False
CUST02501,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2024-12-24,Client fidèle,3,18376.22,True,True
CUST02502,Japon,Tokyo Ginza,Boutique (walk-in),2024-09-07,Client fidèle,4,55604.86,True,True
CUST02503,Chine,Shanghai,Recommandation VIC,2026-02-21,Découverte,0,0.0,False,False
CUST02504,Japon,Tokyo Ginza,Événement privé,2025-12-24,Découverte,1,2770.78,False,True
CUST02505,USA,Beverly Hills,Digital / en ligne,2026-02-21,Découverte,0,0.0,False,False
CUST02506,Japon,Tokyo Ginza,Digital / en ligne,2025-11-01,Découverte,1,6547.08,False,True
CUST02507,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-11-02,Client fidèle,2,37929.77,True,True
CUST02508,Japon,Tokyo Ginza,Recommandation VIC,2024-11-03,Client fidèle,3,29411.73,True,False
CUST02509,Chine,Pékin,Recommandation VIC,2026-01-17,Client fidèle,1,35236.76,False,True
CUST02510,Japon,Tokyo Ginza,Digital / en ligne,2025-09-26,Découverte,1,12298.22,False,True
CUST02511,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-03-25,VIC,1,84990.54,False,False
CUST02512,USA,Beverly Hills,Digital / en ligne,2024-09-25,Découverte,3,2037.78,True,True
CUST02513,France (siège),Paris Vendôme,Recommandation VIC,2026-03-01,Découverte,1,10668.99,False,True
CUST02514,Japon,Osaka,Boutique (walk-in),2025-04-22,Client fidèle,2,28110.53,False,True
CUST02515,France (siège),Paris Vendôme,Événement privé,2026-03-03,Découverte,0,0.0,False,False
CUST02516,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-09-16,Découverte,1,14600.86,False,True
CUST02517,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-11-26,Découverte,1,9775.32,False,True
CUST02518,Chine,Hong Kong,Événement privé,2024-09-12,VIC,5,78455.9,False,True
CUST02519,Japon,Tokyo Ginza,Boutique (walk-in),2025-02-06,Client fidèle,2,22983.69,True,False
CUST02520,USA,Bal Harbour,Boutique (walk-in),2025-08-10,Découverte,1,14568.11,False,False
CUST02521,Japon,Tokyo Ginza,Boutique (walk-in),2025-05-23,Découverte,2,6617.39,False,True
CUST02522,USA,Bal Harbour,Boutique (walk-in),2025-09-02,Découverte,2,11052.74,False,True
CUST02523,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-03-16,Découverte,3,10819.5,False,True
CUST02524,Chine,Shanghai,Recommandation VIC,2025-01-27,Client fidèle,4,41774.03,True,True
CUST02525,France (siège),Paris Vendôme,Boutique (walk-in),2025-09-30,Découverte,1,9544.37,False,True
CUST02526,Chine,Pékin,Recommandation VIC,2026-02-13,Découverte,0,0.0,False,False
CUST02527,France (siège),Cannes,Digital / en ligne,2025-11-21,Découverte,1,1024.69,False,False
CUST02528,Japon,Tokyo Ginza,Recommandation VIC,2026-01-25,Découverte,1,15028.91,False,False
CUST02529,Japon,Tokyo Ginza,Digital / en ligne,2026-02-27,Découverte,0,0.0,False,False
CUST02530,Japon,Osaka,Digital / en ligne,2025-06-04,Client fidèle,3,49699.51,True,True
CUST02531,Moyen-Orient,Dubaï Mall,Événement privé,2024-09-21,VIC,5,73228.54,True,True
CUST02532,USA,Bal Harbour,Recommandation VIC,2025-01-24,Client fidèle,3,19481.3,False,True
CUST02533,USA,Beverly Hills,Digital / en ligne,2025-11-06,VIC,1,90574.62,False,True
CUST02534,France (siège),Paris Vendôme,Boutique (walk-in),2026-03-17,Découverte,1,453.56,False,True
CUST02535,France (siège),Paris Vendôme,Boutique (walk-in),2024-11-01,Client fidèle,3,42090.21,True,True
CUST02536,France (siège),Paris Vendôme,Digital / en ligne,2026-03-27,Découverte,0,0.0,False,False
CUST02537,USA,Beverly Hills,Boutique (walk-in),2025-03-18,Client fidèle,3,43783.14,False,True
CUST02538,France (siège),Paris Vendôme,Recommandation VIC,2024-11-18,Client fidèle,1,38352.06,False,False
CUST02539,Chine,Shanghai,Boutique (walk-in),2025-07-12,Client fidèle,2,51837.02,True,True
CUST02540,Moyen-Orient,Dubaï Mall,Recommandation VIC,2026-04-18,Découverte,0,0.0,False,False
CUST02541,USA,New York 5th Ave,Digital / en ligne,2026-02-03,VIC,1,183204.98,False,False
CUST02542,USA,New York 5th Ave,Recommandation VIC,2025-07-03,Découverte,1,1152.7,False,False
CUST02543,Chine,Pékin,Recommandation VIC,2025-06-13,Découverte,2,2112.36,False,True
CUST02544,Chine,Hong Kong,Recommandation VIC,2024-10-02,Client fidèle,3,44100.46,True,True
CUST02545,France (siège),Cannes,Digital / en ligne,2025-07-15,Client fidèle,2,28831.37,True,True
CUST02546,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2024-12-01,VIC,4,157725.99,True,False
CUST02547,France (siège),Paris Champs-Élysées,Digital / en ligne,2025-02-25,Découverte,1,605.57,False,False
CUST02548,Chine,Hong Kong,Recommandation VIC,2025-07-07,Découverte,2,12080.72,True,True
CUST02549,USA,New York 5th Ave,Boutique (walk-in),2025-05-01,Découverte,2,16276.89,True,True
CUST02550,Japon,Tokyo Ginza,Recommandation VIC,2024-11-21,Very VIP,6,350541.36,True,True
CUST02551,USA,Beverly Hills,Recommandation VIC,2025-12-11,Client fidèle,1,40371.63,False,True
CUST02552,France (siège),Paris Champs-Élysées,Recommandation VIC,2024-12-25,VIC,4,94173.81,True,True
CUST02553,Chine,Hong Kong,Recommandation VIC,2025-06-21,Découverte,1,1331.89,False,False
CUST02554,Chine,Pékin,Boutique (walk-in),2025-08-27,Client fidèle,1,25658.36,False,False
CUST02555,USA,Beverly Hills,Recommandation VIC,2025-06-22,Client fidèle,2,20112.82,True,True
CUST02556,France (siège),Cannes,Événement privé,2024-09-08,Client fidèle,2,39253.15,True,False
CUST02557,Moyen-Orient,Abu Dhabi,Digital / en ligne,2026-02-20,Découverte,0,0.0,False,False
CUST02558,Japon,Osaka,Boutique (walk-in),2025-09-15,Découverte,1,484.46,False,True
CUST02559,Chine,Pékin,Digital / en ligne,2026-04-14,Découverte,0,0.0,False,False
CUST02560,USA,Beverly Hills,Boutique (walk-in),2025-05-30,Découverte,1,12055.6,False,False
CUST02561,Chine,Pékin,Boutique (walk-in),2025-05-16,VIC,2,79277.22,True,False
CUST02562,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-10-13,Client fidèle,2,57287.66,False,True
CUST02563,USA,Bal Harbour,Boutique (walk-in),2025-02-23,Client fidèle,4,37066.81,True,True
CUST02564,Japon,Tokyo Ginza,Événement privé,2025-05-26,Very VIP,3,242474.51,True,True
CUST02565,USA,Bal Harbour,Boutique (walk-in),2025-10-19,Découverte,1,12368.26,False,False
CUST02566,France (siège),Paris Vendôme,Digital / en ligne,2025-09-13,Découverte,1,6302.91,False,True
CUST02567,USA,Beverly Hills,Digital / en ligne,2024-09-15,Client fidèle,4,49693.76,True,True
CUST02568,Moyen-Orient,Abu Dhabi,Digital / en ligne,2025-01-04,Client fidèle,4,31402.34,True,True
CUST02569,Moyen-Orient,Abu Dhabi,Recommandation VIC,2026-04-04,Découverte,0,0.0,False,False
CUST02570,France (siège),Cannes,Événement privé,2025-09-01,Client fidèle,2,56052.93,False,True
CUST02571,Chine,Hong Kong,Recommandation VIC,2025-08-15,Client fidèle,2,40222.73,False,True
CUST02572,Chine,Shanghai,Événement privé,2026-03-31,Découverte,0,0.0,False,False
CUST02573,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2026-01-31,Client fidèle,1,34779.91,False,True
CUST02574,France (siège),Paris Vendôme,Recommandation VIC,2025-06-01,Découverte,2,1623.26,True,True
CUST02575,USA,New York 5th Ave,Recommandation VIC,2024-12-16,Client fidèle,2,52447.87,True,False
CUST02576,Chine,Hong Kong,Boutique (walk-in),2024-12-13,Client fidèle,4,21594.03,False,True
CUST02577,Japon,Tokyo Ginza,Boutique (walk-in),2025-10-25,Client fidèle,2,42913.28,False,True
CUST02578,Chine,Hong Kong,Boutique (walk-in),2025-07-16,Client fidèle,2,33927.6,True,True
CUST02579,USA,New York 5th Ave,Recommandation VIC,2026-02-10,Découverte,1,16698.16,False,True
CUST02580,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-10-01,Découverte,1,976.35,False,True
CUST02581,USA,Beverly Hills,Recommandation VIC,2024-10-01,VIC,5,65255.67,True,True
CUST02582,France (siège),Cannes,Recommandation VIC,2025-12-20,Client fidèle,1,24464.87,False,True
CUST02583,Japon,Tokyo Ginza,Événement privé,2026-02-25,Découverte,1,9913.35,False,False
CUST02584,Chine,Hong Kong,Digital / en ligne,2024-09-30,Client fidèle,2,45171.15,False,False
CUST02585,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-05-26,Découverte,2,8798.06,False,True
CUST02586,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-12-27,Découverte,1,1143.3,False,True
CUST02587,France (siège),Paris Champs-Élysées,Digital / en ligne,2025-12-11,Découverte,1,745.84,False,True
CUST02588,USA,Bal Harbour,Digital / en ligne,2026-03-21,Découverte,0,0.0,False,False
CUST02589,France (siège),Paris Vendôme,Recommandation VIC,2026-02-25,Découverte,1,882.87,False,True
CUST02590,USA,New York 5th Ave,Événement privé,2026-03-16,Découverte,0,0.0,False,False
CUST02591,USA,Bal Harbour,Boutique (walk-in),2025-01-03,Client fidèle,4,54141.14,True,True
CUST02592,Japon,Tokyo Ginza,Digital / en ligne,2025-02-25,Client fidèle,2,42790.97,True,True
CUST02593,Chine,Pékin,Recommandation VIC,2025-02-20,Client fidèle,2,20796.08,False,False
CUST02594,Japon,Tokyo Ginza,Événement privé,2024-11-16,Découverte,1,516.43,False,False
CUST02595,France (siège),Paris Vendôme,Recommandation VIC,2025-08-04,Découverte,1,10017.13,False,False
CUST02596,USA,Beverly Hills,Événement privé,2025-07-25,Client fidèle,2,35949.0,False,True
CUST02597,Chine,Pékin,Recommandation VIC,2025-06-23,Découverte,2,13720.55,True,True
CUST02598,Chine,Shanghai,Digital / en ligne,2024-09-18,Client fidèle,3,41077.98,True,False
CUST02599,Japon,Osaka,Recommandation VIC,2024-09-03,Découverte,1,1261.69,False,False
CUST02600,Japon,Tokyo Ginza,Boutique (walk-in),2026-01-06,Découverte,1,1089.54,False,True
CUST02601,USA,Bal Harbour,Digital / en ligne,2024-12-17,VIC,6,157069.33,True,True
CUST02602,Japon,Osaka,Recommandation VIC,2025-10-22,Découverte,1,829.51,False,False
CUST02603,France (siège),Paris Vendôme,Boutique (walk-in),2025-12-28,Client fidèle,1,29554.07,False,True
CUST02604,France (siège),Cannes,Boutique (walk-in),2026-03-03,Découverte,0,0.0,False,False
CUST02605,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-09-16,Découverte,2,1682.91,True,True
CUST02606,France (siège),Paris Vendôme,Digital / en ligne,2024-11-17,VIC,5,72674.41,True,True
CUST02607,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2026-03-09,Découverte,0,0.0,False,False
CUST02608,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-03-10,Client fidèle,2,28422.38,True,True
CUST02609,USA,Beverly Hills,Recommandation VIC,2025-10-27,Découverte,2,1456.19,False,True
CUST02610,USA,New York 5th Ave,Digital / en ligne,2026-01-03,Découverte,1,425.76,False,True
CUST02611,France (siège),Paris Vendôme,Recommandation VIC,2025-01-24,Client fidèle,4,36673.61,True,True
CUST02612,Chine,Shanghai,Recommandation VIC,2025-01-08,Client fidèle,4,41864.78,True,True
CUST02613,France (siège),Paris Vendôme,Boutique (walk-in),2026-02-09,Client fidèle,1,18827.63,False,True
CUST02614,Chine,Pékin,Événement privé,2026-04-15,Découverte,0,0.0,False,False
CUST02615,USA,New York 5th Ave,Événement privé,2025-09-08,Client fidèle,2,26960.97,True,True
CUST02616,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-09-28,Découverte,1,625.84,False,True
