touchpoint_id,customer_id,touchpoint_date,type,market
TP009122,CUST02391,2025-12-24,Appel conseiller de vente,Japon
TP009123,CUST02391,2026-04-21,Rendez-vous boutique,Japon
TP009124,CUST02391,2026-04-28,Ouverture newsletter,Japon
TP009125,CUST02391,2026-05-02,Visite site e-commerce,Japon
TP009126,CUST02392,2025-07-09,Rendez-vous boutique,Chine
TP009127,CUST02392,2025-12-11,Appel conseiller de vente,Chine
TP009128,CUST02392,2025-12-12,Rendez-vous boutique,Chine
TP009129,CUST02392,2026-06-07,Événement VIC,Chine
TP009130,CUST02392,2026-06-14,Événement VIC,Chine
TP009131,CUST02392,2026-06-16,Événement VIC,Chine
TP009132,CUST02393,2026-05-20,Ouverture newsletter,Chine
TP009133,CUST02393,2026-05-18,Visite site e-commerce,Chine
TP009134,CUST02395,2026-04-25,Ouverture newsletter,USA
TP009135,CUST02395,2026-04-14,Événement VIC,USA
TP009136,CUST02396,2025-10-12,Appel conseiller de vente,France (siège)
TP009137,CUST02396,2025-09-25,Événement VIC,France (siège)
TP009138,CUST02396,2025-09-27,Ouverture newsletter,France (siège)
TP009139,CUST02396,2026-03-11,Ouverture newsletter,France (siège)
TP009140,CUST02396,2026-04-01,Appel conseiller de vente,France (siège)
TP009141,CUST02397,2026-06-17,Rendez-vous boutique,USA
TP009142,CUST02398,2026-04-21,Appel conseiller de vente,Chine
TP009143,CUST02398,2026-05-07,Appel conseiller de vente,Chine
TP009144,CUST02398,2026-05-05,Événement VIC,Chine
TP009145,CUST02400,2025-07-01,Ouverture newsletter,Chine
TP009146,CUST02400,2025-06-27,Événement VIC,Chine
TP009147,CUST02400,2025-12-06,Rendez-vous boutique,Chine
TP009148,CUST02400,2025-11-28,Visite site e-commerce,Chine
TP009149,CUST02400,2025-11-30,Événement VIC,Chine
TP009150,CUST02400,2026-05-07,Appel conseiller de vente,Chine
TP009151,CUST02400,2026-05-08,Appel conseiller de vente,Chine
TP009152,CUST02400,2026-05-14,Événement VIC,Chine
TP009153,CUST02401,2026-06-29,Événement VIC,Chine
TP009154,CUST02401,2026-06-09,Ouverture newsletter,Chine
TP009155,CUST02402,2025-04-05,Appel conseiller de vente,France (siège)
TP009156,CUST02402,2025-04-20,Ouverture newsletter,France (siège)
TP009157,CUST02402,2025-09-19,Visite site e-commerce,France (siège)
TP009158,CUST02402,2026-03-21,Ouverture newsletter,France (siège)
TP009159,CUST02402,2026-03-27,Rendez-vous boutique,France (siège)
TP009160,CUST02402,2026-03-18,Ouverture newsletter,France (siège)
TP009161,CUST02403,2026-04-09,Ouverture newsletter,Moyen-Orient
TP009162,CUST02404,2025-09-03,Rendez-vous boutique,USA
TP009163,CUST02404,2025-09-07,Visite site e-commerce,USA
TP009164,CUST02404,2025-09-07,Appel conseiller de vente,USA
TP009165,CUST02404,2026-02-17,Événement VIC,USA
TP009166,CUST02404,2026-02-08,Ouverture newsletter,USA
TP009167,CUST02404,2026-06-05,Ouverture newsletter,USA
TP009168,CUST02404,2026-06-13,Appel conseiller de vente,USA
TP009169,CUST02405,2025-05-25,Ouverture newsletter,USA
TP009170,CUST02405,2025-10-19,Visite site e-commerce,USA
TP009171,CUST02405,2025-11-03,Visite site e-commerce,USA
TP009172,CUST02405,2025-10-24,Événement VIC,USA
TP009173,CUST02405,2026-04-12,Ouverture newsletter,USA
TP009174,CUST02405,2026-03-28,Rendez-vous boutique,USA
TP009175,CUST02406,2025-05-04,Appel conseiller de vente,Moyen-Orient
TP009176,CUST02406,2025-05-07,Événement VIC,Moyen-Orient
TP009177,CUST02406,2025-10-16,Événement VIC,Moyen-Orient
TP009178,CUST02406,2025-10-18,Visite site e-commerce,Moyen-Orient
TP009179,CUST02406,2026-04-13,Ouverture newsletter,Moyen-Orient
TP009180,CUST02406,2026-03-30,Appel conseiller de vente,Moyen-Orient
TP009181,CUST02406,2026-04-17,Ouverture newsletter,Moyen-Orient
TP009182,CUST02408,2025-11-04,Événement VIC,France (siège)
TP009183,CUST02408,2025-11-26,Ouverture newsletter,France (siège)
TP009184,CUST02408,2025-11-23,Ouverture newsletter,France (siège)
TP009185,CUST02408,2026-04-16,Visite site e-commerce,France (siège)
TP009186,CUST02408,2026-07-20,Visite site e-commerce,France (siège)
TP009187,CUST02408,2026-07-09,Rendez-vous boutique,France (siège)
TP009188,CUST02408,2026-07-21,Ouverture newsletter,France (siège)
TP009189,CUST02409,2026-05-22,Ouverture newsletter,Japon
TP009190,CUST02410,2025-11-06,Événement VIC,Japon
TP009191,CUST02410,2025-11-26,Visite site e-commerce,Japon
TP009192,CUST02410,2025-11-20,Visite site e-commerce,Japon
TP009193,CUST02410,2026-04-20,Événement VIC,Japon
TP009194,CUST02411,2025-08-19,Visite site e-commerce,Chine
TP009195,CUST02411,2025-11-16,Ouverture newsletter,Chine
TP009196,CUST02411,2025-11-22,Événement VIC,Chine
TP009197,CUST02411,2025-11-28,Visite site e-commerce,Chine
TP009198,CUST02411,2026-05-02,Rendez-vous boutique,Chine
TP009199,CUST02413,2025-09-02,Appel conseiller de vente,Moyen-Orient
TP009200,CUST02413,2025-08-31,Visite site e-commerce,Moyen-Orient
TP009201,CUST02413,2025-12-21,Appel conseiller de vente,Moyen-Orient
TP009202,CUST02413,2025-12-18,Événement VIC,Moyen-Orient
TP009203,CUST02413,2026-06-06,Appel conseiller de vente,Moyen-Orient
TP009204,CUST02414,2026-01-21,Appel conseiller de vente,USA
TP009205,CUST02414,2026-02-11,Appel conseiller de vente,USA
TP009206,CUST02414,2026-02-01,Appel conseiller de vente,USA
TP009207,CUST02414,2026-05-15,Appel conseiller de vente,USA
TP009208,CUST02414,2026-05-17,Événement VIC,USA
TP009209,CUST02414,2026-06-03,Visite site e-commerce,USA
TP009210,CUST02415,2025-06-29,Appel conseiller de vente,Chine
TP009211,CUST02415,2025-12-12,Ouverture newsletter,Chine
TP009212,CUST02415,2025-11-26,Rendez-vous boutique,Chine
TP009213,CUST02415,2026-04-29,Visite site e-commerce,Chine
TP009214,CUST02415,2026-04-28,Appel conseiller de vente,Chine
TP009215,CUST02416,2026-05-07,Événement VIC,USA
TP009216,CUST02416,2026-05-13,Rendez-vous boutique,USA
TP009217,CUST02416,2026-05-09,Visite site e-commerce,USA
TP009218,CUST02417,2025-03-01,Appel conseiller de vente,France (siège)
TP009219,CUST02417,2025-02-28,Ouverture newsletter,France (siège)
TP009220,CUST02417,2025-03-05,Ouverture newsletter,France (siège)
TP009221,CUST02417,2025-08-17,Appel conseiller de vente,France (siège)
TP009222,CUST02417,2025-08-18,Ouverture newsletter,France (siège)
TP009223,CUST02417,2026-02-07,Rendez-vous boutique,France (siège)
TP009224,CUST02417,2026-02-10,Rendez-vous boutique,France (siège)
TP009225,CUST02417,2026-06-24,Événement VIC,France (siège)
TP009226,CUST02417,2026-06-15,Rendez-vous boutique,France (siège)
TP009227,CUST02417,2026-06-22,Ouverture newsletter,France (siège)
TP009228,CUST02418,2025-01-02,Appel conseiller de vente,Moyen-Orient
TP009229,CUST02418,2025-01-02,Appel conseiller de vente,Moyen-Orient
TP009230,CUST02418,2025-01-15,Visite site e-commerce,Moyen-Orient
TP009231,CUST02418,2025-07-17,Visite site e-commerce,Moyen-Orient
TP009232,CUST02418,2025-12-04,Visite site e-commerce,Moyen-Orient
TP009233,CUST02418,2025-12-21,Rendez-vous boutique,Moyen-Orient
TP009234,CUST02418,2026-04-11,Appel conseiller de vente,Moyen-Orient
TP009235,CUST02418,2026-04-03,Ouverture newsletter,Moyen-Orient
TP009236,CUST02419,2025-06-30,Rendez-vous boutique,Moyen-Orient
TP009237,CUST02419,2025-07-14,Appel conseiller de vente,Moyen-Orient
TP009238,CUST02419,2025-07-07,Visite site e-commerce,Moyen-Orient
TP009239,CUST02419,2026-01-03,Ouverture newsletter,Moyen-Orient
TP009240,CUST02419,2025-12-29,Visite site e-commerce,Moyen-Orient
TP009241,CUST02419,2025-12-26,Ouverture newsletter,Moyen-Orient
TP009242,CUST02419,2026-06-05,Appel conseiller de vente,Moyen-Orient
TP009243,CUST02419,2026-06-09,Rendez-vous boutique,Moyen-Orient
TP009244,CUST02419,2026-06-03,Visite site e-commerce,Moyen-Orient
TP009245,CUST02420,2026-03-23,Ouverture newsletter,France (siège)
TP009246,CUST02420,2026-03-13,Rendez-vous boutique,France (siège)
TP009247,CUST02420,2026-03-23,Appel conseiller de vente,France (siège)
TP009248,CUST02421,2025-04-02,Ouverture newsletter,France (siège)
TP009249,CUST02421,2025-04-08,Visite site e-commerce,France (siège)
TP009250,CUST02422,2025-06-27,Appel conseiller de vente,Chine
TP009251,CUST02422,2025-06-28,Visite site e-commerce,Chine
TP009252,CUST02422,2025-07-03,Rendez-vous boutique,Chine
TP009253,CUST02422,2025-11-24,Appel conseiller de vente,Chine
TP009254,CUST02422,2025-11-30,Événement VIC,Chine
TP009255,CUST02422,2026-03-29,Appel conseiller de vente,Chine
TP009256,CUST02422,2026-07-07,Visite site e-commerce,Chine
TP009257,CUST02422,2026-06-13,Rendez-vous boutique,Chine
TP009258,CUST02423,2025-04-25,Ouverture newsletter,France (siège)
TP009259,CUST02423,2025-10-28,Appel conseiller de vente,France (siège)
TP009260,CUST02423,2025-10-22,Appel conseiller de vente,France (siège)
TP009261,CUST02423,2025-10-15,Événement VIC,France (siège)
TP009262,CUST02427,2026-05-24,Ouverture newsletter,USA
TP009263,CUST02427,2026-06-13,Événement VIC,USA
TP009264,CUST02427,2026-05-28,Visite site e-commerce,USA
TP009265,CUST02428,2025-11-22,Rendez-vous boutique,Japon
TP009266,CUST02428,2025-12-05,Rendez-vous boutique,Japon
TP009267,CUST02428,2025-11-28,Ouverture newsletter,Japon
TP009268,CUST02428,2026-05-06,Visite site e-commerce,Japon
TP009269,CUST02429,2026-01-08,Événement VIC,Japon
TP009270,CUST02429,2026-01-19,Ouverture newsletter,Japon
TP009271,CUST02430,2025-09-13,Ouverture newsletter,USA
TP009272,CUST02430,2025-10-03,Appel conseiller de vente,USA
TP009273,CUST02430,2025-09-21,Visite site e-commerce,USA
TP009274,CUST02430,2026-03-19,Visite site e-commerce,USA
TP009275,CUST02430,2026-03-16,Rendez-vous boutique,USA
TP009276,CUST02431,2026-01-09,Rendez-vous boutique,Japon
TP009277,CUST02431,2026-01-09,Ouverture newsletter,Japon
TP009278,CUST02431,2026-07-24,Rendez-vous boutique,Japon
TP009279,CUST02431,2026-07-11,Ouverture newsletter,Japon
TP009280,CUST02432,2025-07-05,Appel conseiller de vente,France (siège)
TP009281,CUST02432,2025-12-27,Événement VIC,France (siège)
TP009282,CUST02432,2025-12-29,Visite site e-commerce,France (siège)
TP009283,CUST02433,2025-03-18,Visite site e-commerce,France (siège)
TP009284,CUST02433,2025-09-03,Rendez-vous boutique,France (siège)
TP009285,CUST02433,2025-09-10,Ouverture newsletter,France (siège)
TP009286,CUST02433,2026-01-30,Événement VIC,France (siège)
TP009287,CUST02433,2026-01-23,Ouverture newsletter,France (siège)
TP009288,CUST02433,2026-02-04,Rendez-vous boutique,France (siège)
TP009289,CUST02433,2026-07-09,Événement VIC,France (siège)
TP009290,CUST02434,2025-12-21,Ouverture newsletter,Japon
TP009291,CUST02434,2026-01-11,Appel conseiller de vente,Japon
TP009292,CUST02434,2026-07-01,Événement VIC,Japon
TP009293,CUST02434,2026-06-13,Événement VIC,Japon
TP009294,CUST02435,2025-07-28,Rendez-vous boutique,France (siège)
TP009295,CUST02435,2025-12-25,Événement VIC,France (siège)
TP009296,CUST02435,2025-12-23,Rendez-vous boutique,France (siège)
TP009297,CUST02435,2026-05-24,Rendez-vous boutique,France (siège)
TP009298,CUST02435,2026-05-25,Rendez-vous boutique,France (siège)
TP009299,CUST02436,2025-12-10,Rendez-vous boutique,France (siège)
TP009300,CUST02436,2025-12-10,Événement VIC,France (siège)
TP009301,CUST02436,2025-12-20,Ouverture newsletter,France (siège)
TP009302,CUST02436,2026-05-27,Visite site e-commerce,France (siège)
TP009303,CUST02437,2026-01-12,Ouverture newsletter,Japon
TP009304,CUST02437,2026-01-14,Rendez-vous boutique,Japon
TP009305,CUST02437,2026-01-16,Appel conseiller de vente,Japon
TP009306,CUST02437,2026-06-05,Appel conseiller de vente,Japon
TP009307,CUST02437,2026-05-23,Appel conseiller de vente,Japon
TP009308,CUST02438,2025-02-26,Rendez-vous boutique,USA
TP009309,CUST02438,2025-02-24,Visite site e-commerce,USA
TP009310,CUST02438,2025-03-02,Rendez-vous boutique,USA
TP009311,CUST02439,2025-08-08,Événement VIC,France (siège)
TP009312,CUST02439,2025-12-12,Visite site e-commerce,France (siège)
TP009313,CUST02439,2026-05-13,Visite site e-commerce,France (siège)
TP009314,CUST02440,2025-12-10,Appel conseiller de vente,Moyen-Orient
TP009315,CUST02440,2026-04-20,Appel conseiller de vente,Moyen-Orient
TP009316,CUST02440,2026-04-20,Événement VIC,Moyen-Orient
TP009317,CUST02440,2026-04-12,Visite site e-commerce,Moyen-Orient
TP009318,CUST02441,2026-03-07,Rendez-vous boutique,France (siège)
TP009319,CUST02441,2026-03-15,Appel conseiller de vente,France (siège)
TP009320,CUST02441,2026-03-17,Ouverture newsletter,France (siège)
TP009321,CUST02442,2025-11-29,Ouverture newsletter,Japon
TP009322,CUST02442,2025-12-10,Ouverture newsletter,Japon
TP009323,CUST02442,2026-05-19,Ouverture newsletter,Japon
TP009324,CUST02442,2026-05-17,Événement VIC,Japon
TP009325,CUST02442,2026-05-17,Visite site e-commerce,Japon
TP009326,CUST02443,2026-06-29,Visite site e-commerce,Chine
TP009327,CUST02444,2025-08-15,Ouverture newsletter,USA
TP009328,CUST02444,2025-08-11,Appel conseiller de vente,USA
TP009329,CUST02444,2026-01-24,Rendez-vous boutique,USA
TP009330,CUST02444,2026-01-16,Événement VIC,USA
TP009331,CUST02444,2026-01-21,Appel conseiller de vente,USA
TP009332,CUST02444,2026-07-10,Appel conseiller de vente,USA
TP009333,CUST02444,2026-07-06,Rendez-vous boutique,USA
TP009334,CUST02444,2026-07-07,Visite site e-commerce,USA
TP009335,CUST02445,2026-04-09,Événement VIC,Chine
TP009336,CUST02445,2026-04-11,Appel conseiller de vente,Chine
TP009337,CUST02445,2026-04-04,Ouverture newsletter,Chine
TP009338,CUST02446,2026-07-03,Ouverture newsletter,France (siège)
TP009339,CUST02447,2025-07-05,Visite site e-commerce,Chine
TP009340,CUST02447,2025-12-27,Visite site e-commerce,Chine
TP009341,CUST02447,2026-06-16,Visite site e-commerce,Chine
TP009342,CUST02448,2026-06-01,Rendez-vous boutique,France (siège)
TP009343,CUST02449,2026-04-20,Ouverture newsletter,Japon
TP009344,CUST02449,2026-04-18,Événement VIC,Japon
TP009345,CUST02450,2026-01-19,Rendez-vous boutique,France (siège)
TP009346,CUST02450,2026-01-15,Événement VIC,France (siège)
TP009347,CUST02450,2026-01-05,Ouverture newsletter,France (siège)
TP009348,CUST02451,2026-07-06,Visite site e-commerce,USA
TP009349,CUST02451,2026-07-06,Visite site e-commerce,USA
TP009350,CUST02451,2026-06-14,Événement VIC,USA
TP009351,CUST02452,2025-06-18,Appel conseiller de vente,Moyen-Orient
TP009352,CUST02452,2025-06-25,Visite site e-commerce,Moyen-Orient
TP009353,CUST02452,2025-06-09,Rendez-vous boutique,Moyen-Orient
TP009354,CUST02452,2025-10-24,Événement VIC,Moyen-Orient
TP009355,CUST02452,2025-11-01,Visite site e-commerce,Moyen-Orient
TP009356,CUST02452,2025-10-31,Ouverture newsletter,Moyen-Orient
TP009357,CUST02452,2026-03-20,Appel conseiller de vente,Moyen-Orient
TP009358,CUST02452,2026-03-16,Appel conseiller de vente,Moyen-Orient
TP009359,CUST02453,2025-09-15,Ouverture newsletter,Chine
TP009360,CUST02453,2025-09-21,Événement VIC,Chine
TP009361,CUST02453,2025-09-28,Ouverture newsletter,Chine
TP009362,CUST02453,2026-04-07,Visite site e-commerce,Chine
TP009363,CUST02453,2026-03-19,Appel conseiller de vente,Chine
TP009364,CUST02453,2026-03-17,Événement VIC,Chine
TP009365,CUST02455,2025-01-15,Événement VIC,France (siège)
TP009366,CUST02455,2025-01-01,Ouverture newsletter,France (siège)
TP009367,CUST02455,2025-06-25,Visite site e-commerce,France (siège)
TP009368,CUST02455,2025-06-12,Rendez-vous boutique,France (siège)
TP009369,CUST02455,2025-06-28,Visite site e-commerce,France (siège)
TP009370,CUST02456,2025-11-15,Rendez-vous boutique,Moyen-Orient
TP009371,CUST02456,2025-11-25,Ouverture newsletter,Moyen-Orient
TP009372,CUST02456,2025-11-07,Rendez-vous boutique,Moyen-Orient
TP009373,CUST02456,2026-04-17,Appel conseiller de vente,Moyen-Orient
TP009374,CUST02456,2026-04-20,Visite site e-commerce,Moyen-Orient
TP009375,CUST02456,2026-04-07,Événement VIC,Moyen-Orient
TP009376,CUST02457,2025-04-26,Ouverture newsletter,USA
TP009377,CUST02457,2025-04-26,Ouverture newsletter,USA
TP009378,CUST02457,2025-04-17,Ouverture newsletter,USA
TP009379,CUST02457,2025-09-29,Appel conseiller de vente,USA
TP009380,CUST02457,2025-10-03,Appel conseiller de vente,USA
TP009381,CUST02457,2026-02-27,Visite site e-commerce,USA
TP009382,CUST02458,2025-09-06,Événement VIC,Chine
TP009383,CUST02458,2025-08-21,Événement VIC,Chine
TP009384,CUST02458,2025-08-22,Ouverture newsletter,Chine
TP009385,CUST02458,2026-02-03,Rendez-vous boutique,Chine
TP009386,CUST02458,2026-01-27,Visite site e-commerce,Chine
TP009387,CUST02458,2026-01-28,Visite site e-commerce,Chine
TP009388,CUST02458,2026-07-05,Visite site e-commerce,Chine
TP009389,CUST02460,2026-05-16,Appel conseiller de vente,Moyen-Orient
TP009390,CUST02460,2026-05-05,Appel conseiller de vente,Moyen-Orient
TP009391,CUST02460,2026-05-05,Événement VIC,Moyen-Orient
TP009392,CUST02461,2026-07-12,Ouverture newsletter,Chine
TP009393,CUST02461,2026-07-12,Événement VIC,Chine
TP009394,CUST02462,2025-07-06,Rendez-vous boutique,Moyen-Orient
TP009395,CUST02462,2025-07-13,Événement VIC,Moyen-Orient
TP009396,CUST02463,2025-04-04,Appel conseiller de vente,USA
TP009397,CUST02463,2025-03-26,Visite site e-commerce,USA
TP009398,CUST02463,2025-03-30,Événement VIC,USA
TP009399,CUST02463,2025-08-22,Rendez-vous boutique,USA
TP009400,CUST02463,2025-09-10,Ouverture newsletter,USA
TP009401,CUST02463,2025-08-30,Rendez-vous boutique,USA
TP009402,CUST02463,2026-01-22,Ouverture newsletter,USA
TP009403,CUST02463,2026-02-10,Événement VIC,USA
TP009404,CUST02463,2026-02-13,Visite site e-commerce,USA
TP009405,CUST02463,2026-06-06,Visite site e-commerce,USA
TP009406,CUST02465,2025-04-29,Appel conseiller de vente,France (siège)
TP009407,CUST02465,2025-05-05,Ouverture newsletter,France (siège)
TP009408,CUST02465,2025-10-02,Appel conseiller de vente,France (siège)
TP009409,CUST02465,2025-10-02,Ouverture newsletter,France (siège)
TP009410,CUST02465,2026-04-20,Rendez-vous boutique,France (siège)
TP009411,CUST02466,2026-05-27,Ouverture newsletter,USA
TP009412,CUST02466,2026-05-15,Appel conseiller de vente,USA
TP009413,CUST02467,2026-07-18,Appel conseiller de vente,Chine
TP009414,CUST02467,2026-07-21,Événement VIC,Chine
TP009415,CUST02468,2026-05-23,Rendez-vous boutique,France (siège)
TP009416,CUST02469,2025-06-06,Visite site e-commerce,Chine
TP009417,CUST02469,2025-05-19,Ouverture newsletter,Chine
TP009418,CUST02469,2025-10-29,Appel conseiller de vente,Chine
TP009419,CUST02469,2025-10-27,Rendez-vous boutique,Chine
TP009420,CUST02469,2025-10-21,Ouverture newsletter,Chine
TP009421,CUST02469,2026-03-08,Rendez-vous boutique,Chine
TP009422,CUST02469,2026-03-28,Rendez-vous boutique,Chine
TP009423,CUST02470,2025-04-21,Rendez-vous boutique,Chine
TP009424,CUST02470,2025-04-27,Appel conseiller de vente,Chine
TP009425,CUST02470,2025-04-10,Appel conseiller de vente,Chine
TP009426,CUST02470,2025-08-29,Visite site e-commerce,Chine
TP009427,CUST02470,2025-09-07,Événement VIC,Chine
TP009428,CUST02470,2025-09-20,Visite site e-commerce,Chine
TP009429,CUST02470,2025-12-20,Appel conseiller de vente,Chine
TP009430,CUST02470,2025-12-18,Événement VIC,Chine
TP009431,CUST02470,2025-12-07,Appel conseiller de vente,Chine
TP009432,CUST02470,2026-05-03,Rendez-vous boutique,Chine
TP009433,CUST02471,2025-11-13,Appel conseiller de vente,Chine
TP009434,CUST02471,2025-11-22,Visite site e-commerce,Chine
TP009435,CUST02471,2026-04-18,Appel conseiller de vente,Chine
TP009436,CUST02471,2026-04-16,Appel conseiller de vente,Chine
TP009437,CUST02472,2026-02-08,Ouverture newsletter,Japon
TP009438,CUST02472,2026-02-11,Appel conseiller de vente,Japon
TP009439,CUST02472,2026-01-26,Événement VIC,Japon
TP009440,CUST02472,2026-06-28,Événement VIC,Japon
TP009441,CUST02472,2026-06-21,Visite site e-commerce,Japon
TP009442,CUST02473,2025-05-26,Ouverture newsletter,France (siège)
